topo_id,state,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
12097,FL,Osceola,144585.7142857143,144814.2857142857,142242.85714285713,136757.85714285713,136003.57142857142,132514.2857142857,127540.42857142857,127350.0,127279.71428571429,126957.14285714286,125600.0,124673.57142857143,123957.14285714286,120350.0,121228.57142857143,120550.0,121950.0,123906.42857142857,126171.42857142857,125912.78571428571,124578.42857142857,125589.71428571429,123435.71428571429,120714.28571428571,123935.71428571429,128420.0,132984.14285714287,135962.85714285713,138342.85714285713,141073.57142857142,142671.42857142858,145417.14285714287,144099.2857142857,147313.92857142858,150776.2857142857,153113.2142857143,155427.14285714287,157927.85714285713,161889.64285714287,164128.57142857142,167706.0,176080.9375,190216.66666666666,192612.0,196802.22222222222,193920.61111111112,192996.05,194238.0,195101.0,196866.95,197715.3,191256.36363636365,189862.72727272726,184706.36363636365,194446.0909090909,188956.33333333334,188864.16666666666,189479.625,193147.875,192739.375,194810.66666666666,195515.0,195483.25,199513.0,199109.53846153847,200935.96153846153,201754.61538461538,207064.61538461538,207629.61538461538,209606.07692307694,210167.1923076923,211017.5,210914.15384615384,211175.96153846153,213096.53846153847,216571.15384615384,215688.46153846153,218106.53846153847,220871.15384615384,220684.65384615384,222304.34615384616,222738.1923076923,222105.34615384616,224077.8076923077,227160.0,228955.38461538462,229881.53846153847,231786.15384615384,234833.76923076922,235578.3076923077,237317.76923076922,239262.3076923077,241347.34615384616,239408.76923076922,242750.03846153847,244992.6923076923,248569.76923076922,249505.23076923078,248899.26923076922,251276.11538461538,249176.07692307694,252687.15384615384,254721.53846153847,255807.84615384616
12099,FL,Palm Beach,325984.3846153846,325562.01923076925,319771.98076923075,315514.17307692306,310833.51923076925,308813.3653846154,307767.07692307694,308425.8846153846,300815.3846153846,297008.96153846156,300728.6538461539,294329.1538461539,289803.6538461539,283243.92307692306,284103.8461538461,279966.92307692306,279576.8846153846,280992.8846153846,274841.8461538461,275037.8076923077,276112.1346153846,274855.76923076925,270643.98076923075,271896.1538461539,268725.3846153846,269139.03846153844,276347.5576923077,276163.73076923075,280074.8076923077,278511.75,278730.73076923075,274834.6153846154,271820.94444444444,275519.625,283763.85714285716,285355.1206896552,290671.1724137931,298181.2931034483,302627.5172413793,303651.6551724138,308673.5517241379,305423.9482758621,303197.6206896552,310501.5517241379,312126.6666666667,314308.63333333336,315602.73333333334,326161.12903225806,325572.4375,315198.4411764706,316329.3823529412,317130.4411764706,315216.1323529412,321255.70588235295,316946.64705882355,308595.7361111111,307696.41891891893,307481.4459459459,317415.4342105263,329568.9342105263,329512.15789473685,322128.03846153844,324117.8717948718,316172.9625,315123.725,317559.8375,332553.8292682927,336318.6341463415,340006.60975609755,344860.5487804878,346841.5,348487.56097560975,348317.53658536583,355933.01219512196,351991.53571428574,352237.35714285716,354233.1904761905,358748.54761904763,361537.48863636365,360139.8181818182,360145.77777777775,360279.34444444446,361267.3777777778,356956.8888888889,366147.0652173913,370964.47826086957,372676.77173913043,369704.2978723404,373814.47872340423,371787.1770833333,376628.9375,374520.375,380310.3958333333,377006.75,380456.0,378660.9895833333,379097.2291666667,382017.90625,376041.9166666667,376945.9895833333,378284.59375,379465.4166666667,376114.375,372109.34375
12101,FL,Pasco,157819.45833333334,157633.33333333334,157004.16666666666,155893.79166666666,152619.54166666666,149695.41666666666,145916.66666666666,144312.5,145411.66666666666,143083.375,142350.16666666666,140435.41666666666,140148.33333333334,135054.58333333334,134525.33333333334,133403.33333333334,133774.5,134181.66666666666,131775.0,133867.58333333334,132120.75,134169.16666666666,135520.0,135991.66666666666,135349.58333333334,136487.91666666666,137410.83333333334,137802.91666666666,136859.16666666666,137504.16666666666,140202.875,144697.5,144784.95833333334,149031.66666666666,150373.125,152513.75,153512.58333333334,155164.91666666666,158342.16666666666,164303.08333333334,167526.25,160876.8076923077,163452.6923076923,164975.65384615384,174305.10714285713,171923.92857142858,174550.2857142857,174074.64285714287,170861.32142857142,173280.57142857142,174756.92857142858,177348.42857142858,172581.33333333334,170765.6875,178369.875,179277.8125,178516.25,180428.59375,181083.125,180764.21875,182012.1875,180475.5,180963.3125,178730.625,177889.65625,179711.625,181516.875,186994.40625,187944.84375,191490.125,191890.8125,191369.21875,191355.0,192719.4375,192359.125,194899.6875,194679.5,194568.125,196744.0625,197056.0625,200631.0625,199104.6875,194769.23529411765,196633.9411764706,198430.58823529413,203830.27777777778,207912.08333333334,210466.05555555556,214630.02631578947,215256.55263157896,216071.86842105264,212931.175,217051.225,216599.025,218862.45,217135.95,216515.45,217863.975,213686.925,214311.4,218941.0,219023.225,217916.675,220367.275
12103,FL,Pinellas,221230.6739130435,216663.02173913043,215058.23913043478,212754.08695652173,210958.69565217392,206979.4347826087,205234.78260869565,206676.04347826086,200474.26086956522,194894.45652173914,191267.86956521738,187473.91304347827,183405.97826086957,180434.78260869565,182079.30434782608,183261.54347826086,182163.04347826086,181215.19565217392,181210.86956521738,180912.34782608695,182831.30434782608,182082.10869565216,177821.04347826086,175586.95652173914,176034.5652173913,179304.5,182465.21739130435,180257.30434782608,183038.04347826086,184576.08695652173,184339.13043478262,184160.3260869565,185302.1739130435,182515.21739130435,186364.9347826087,187754.34782608695,189740.0,190691.19565217392,194767.3260869565,197926.0652173913,204994.22916666666,206750.5,207594.0,209319.36,214577.4,221592.78846153847,225089.4423076923,223591.82692307694,223441.88461538462,236779.62962962964,238505.42592592593,240035.09259259258,241064.44444444444,237729.03703703705,249029.64285714287,247716.1379310345,249980.06896551725,247998.27586206896,249384.08620689655,247959.5172413793,251769.1379310345,256546.55172413794,253482.91379310345,253044.93103448275,257781.89655172414,260510.8620689655,261657.74137931035,272226.6724137931,274420.5172413793,275717.0344827586,279986.9827586207,280006.8965517241,272231.6666666667,272123.23333333334,277554.8333333333,282476.5833333333,285259.31666666665,286177.22580645164,288740.1935483871,285020.96774193546,289486.20967741933,287441.8387096774,290899.17741935485,290507.0967741936,292710.3548387097,294115.625,283233.47222222225,284927.2236842105,289349.88157894736,304610.39743589744,302456.641025641,302454.95,307860.9125,307049.675,309565.925,310451.4125,309859.2875,312941.975,311072.4875,315070.3125,320078.7125,323467.4875,323634.025,319478.25
12105,FL,Polk,147950.0,143425.0,139931.25,138800.0,137124.25,134293.75,133256.25,130546.875,133736.75,131890.0,131055.55555555556,128361.11111111111,124200.0,128304.44444444444,126923.33333333333,124638.88888888889,125632.77777777778,127305.0,126177.77777777778,125855.83333333333,124872.22222222222,124050.0,124105.5,123548.88888888889,124377.77777777778,125672.22222222222,123591.66666666667,120394.44444444444,120633.05555555556,124592.5,126787.77777777778,130833.33333333333,128838.33333333333,128070.55555555556,130257.22222222222,133173.05555555556,133798.61111111112,132988.33333333334,132327.22222222222,135243.33333333334,141719.5,147763.4090909091,148090.9090909091,148309.0909090909,150253.63636363635,153363.75,158403.84615384616,157469.23076923078,158006.92307692306,161379.5,163717.6923076923,159474.2857142857,158872.2857142857,155071.42857142858,161573.92857142858,162675.0,163323.33333333334,165506.0,167050.33333333334,165437.33333333334,166839.63333333333,167934.63333333333,165331.26666666666,165786.3,167507.4,169605.63333333333,171820.625,176847.5,176910.0,175987.28125,179708.5,178522.58823529413,175795.88235294117,177873.0588235294,175650.5,178945.27777777778,179404.27777777778,179249.36111111112,180470.83333333334,181157.75,180729.97222222222,178763.05263157896,181673.07894736843,180790.34210526315,187254.15789473685,188848.13157894736,189474.47368421053,192160.52631578947,195928.13157894736,196782.81578947368,197548.76315789475,200124.2105263158,200203.625,199944.2,204260.825,204515.875,205873.5,209201.225,209896.25,212252.525,213048.5,212704.25,214904.0,214539.075
12107,FL,Putnam,208450.0,213900.0,198900.0,173450.0,169900.0,169900.0,177000.0,189900.0,179900.0,199350.0,199350.0,198900.0,184400.0,189400.0,179000.0,169900.0,185000.0,179900.0,169000.0,164900.0,166950.0,164900.0,159000.0,159900.0,159000.0,149900.0,157950.0,169000.0,163450.0,162000.0,162000.0,169900.0,168900.0,159900.0,159900.0,141400.0,159900.0,160000.0,182950.0,181500.0,187450.0,179400.0,178000.0,165900.0,159900.0,159900.0,159900.0,152500.0,159900.0,169250.0,169000.0,165900.0,169900.0,158700.0,152500.0,165000.0,166500.0,159900.0,169000.0,179900.0,184900.0,179900.0,175900.0,189900.0,191000.0,179900.0,189450.0,204950.0,192450.0,194900.0,192500.0,197950.0,199000.0,207500.0,221950.0,225000.0,212450.0,214900.0,207450.0,215900.0,222200.0,210000.0,209500.0,176200.0,177400.0,195425.0,199750.0,186900.0,187400.0,162883.33333333334,162283.33333333334,162000.0,158666.66666666666,169533.33333333334,173283.33333333334,170950.0,169650.0,174383.33333333334,168450.0,162383.33333333334,169616.66666666666,169609.0,165125.66666666666,166433.33333333334
12109,FL,Saint Johns,310916.4285714286,302214.28571428574,296698.5714285714,294654.28571428574,295307.0,292069.28571428574,287777.14285714284,292356.4285714286,291646.4285714286,286521.4285714286,293212.85714285716,284577.85714285716,283091.4285714286,281528.5714285714,277342.14285714284,279048.5714285714,280074.28571428574,270984.28571428574,273098.5714285714,270718.21428571426,270022.78571428574,268282.14285714284,265680.0,263840.0,263889.64285714284,265250.71428571426,269677.4285714286,273916.9285714286,276698.9285714286,277078.5714285714,275105.35714285716,272399.64285714284,274361.4285714286,269640.35714285716,276836.4285714286,282540.0,290297.85714285716,282875.0,302245.0,304941.4285714286,307047.85714285716,306948.5714285714,309665.0,308215.71428571426,319211.4285714286,315284.0625,326104.625,319282.1875,314553.4375,323402.1875,327595.625,320065.8125,318301.875,324972.8125,327605.3125,327326.4375,333285.25,330745.875,332420.625,330458.4375,329158.75,327661.875,328698.125,334748.125,336319.375,339819.375,347647.0,346848.625,347278.125,350288.75,352325.9375,353335.625,354397.125,366678.75,366390.0,361024.3125,363292.75,369116.5625,364689.4375,369770.9375,369260.0,368027.5,365315.9375,366520.0,372035.625,373752.25,375436.25,379141.75,379349.625,377708.125,375331.0625,377366.9375,378228.625,379596.875,380377.625,377075.5,376058.125,377975.8125,378721.25,380660.25,388404.5,386848.5625,389285.4375,386863.125
12111,FL,Saint Lucie,141106.41666666666,144264.75,144658.33333333334,145862.5,146241.66666666666,144449.91666666666,142941.66666666666,141800.0,137933.33333333334,134566.66666666666,133008.33333333334,132624.83333333334,131958.33333333334,130853.08333333333,130441.5,131200.83333333334,133524.83333333334,133059.16666666666,131383.16666666666,130982.16666666667,128014.91666666667,128107.5,129375.41666666667,131591.66666666666,134400.08333333334,129450.0,134766.66666666666,128741.66666666667,128391.66666666667,128291.58333333333,129887.5,131041.66666666667,128750.0,130512.5,132601.83333333334,134216.66666666666,137200.0,139533.33333333334,139833.33333333334,138325.0,139875.0,143091.5,144716.66666666666,148950.0,151600.0,153145.0,155408.33333333334,156291.58333333334,167271.85714285713,169176.57142857142,169700.2142857143,170071.42857142858,172274.2857142857,177016.92857142858,178400.2142857143,179235.0,180897.07142857142,183503.7857142857,183635.7142857143,185157.14285714287,177825.0,176545.3125,177833.1875,179221.5,183061.11111111112,183821.05555555556,187455.55555555556,191455.55555555556,191754.44444444444,196655.55555555556,199094.44444444444,201406.83333333334,203891.44444444444,207658.55555555556,207627.55555555556,207494.72222222222,209155.44444444444,209177.05555555556,212860.0,212921.11111111112,214410.0,213953.77777777778,216791.11111111112,217325.27777777778,217898.0,216633.33333333334,217127.22222222222,221561.11111111112,222676.66666666666,227260.5,222354.0,219895.5,219246.0,219185.0,218960.2,220404.5,222189.0,223219.0,222924.0,224428.5,225485.0,225012.9,226775.0,228639.5
12113,FL,Santa Rosa,229704.83333333334,228800.0,222200.0,226074.91666666666,225575.0,220616.66666666666,218194.41666666666,220483.33333333334,214795.75,214280.33333333334,214125.0,211137.75,210983.33333333334,209558.33333333334,208366.66666666666,207491.66666666666,209266.66666666666,211092.0,207321.0,207046.33333333334,205671.0,205458.33333333334,202758.16666666666,200708.25,199275.0,199975.41666666666,200200.0,203491.66666666666,203589.08333333334,204816.5,205544.5,206320.83333333334,206752.83333333334,201536.16666666666,206024.16666666666,206647.91666666666,210690.33333333334,209966.66666666666,212187.08333333334,214058.33333333334,218800.0,216366.66666666666,213532.91666666666,212100.0,213225.75,213682.0,214125.0,215491.66666666666,213608.33333333334,215756.66666666666,222708.33333333334,222016.66666666666,228680.0,224170.0,225066.66666666666,232509.83333333334,233608.33333333334,227916.66666666666,234014.33333333334,226491.91666666666,227500.0,228842.83333333334,228614.08333333334,232076.25,236841.66666666666,237415.0,236448.33333333334,235690.83333333334,239731.66666666666,237272.91666666666,243366.66666666666,249891.66666666666,248490.83333333334,246250.0,249781.25,252157.5,254279.91666666666,255937.25,252913.58333333334,253426.25,254191.66666666666,254950.41666666666,256117.91666666666,258065.83333333334,263398.75,270081.25,270594.4166666667,277590.4166666667,276538.1666666667,276441.6666666667,276637.5,278590.8333333333,288587.8333333333,285083.3333333333,284277.4166666667,294758.3333333333,289123.1666666667,288264.4166666667,289934.0833333333,293825.0,294120.8333333333,296176.3333333333,293997.5,297616.6666666667
12115,FL,Sarasota,352878.53571428574,337374.1785714286,335963.46428571426,328178.5714285714,321155.64285714284,314814.10714285716,312585.71428571426,312290.85714285716,310155.35714285716,304881.78571428574,306642.85714285716,304421.4285714286,302440.64285714284,296024.28571428574,297049.64285714284,296439.28571428574,299096.4285714286,292674.78571428574,290049.64285714284,289928.35714285716,288806.78571428574,292874.28571428574,293060.35714285716,288957.14285714284,295736.78571428574,301490.60714285716,301514.28571428574,301282.14285714284,306357.5,309264.71428571426,307965.71428571426,305527.8214285714,305830.35714285716,312688.53571428574,320776.71428571426,330862.14285714284,324676.9285714286,315390.2,318248.5,320720.6666666667,325583.3,325059.3333333333,325896.23333333334,322170.56666666665,320880.6666666667,322525.13333333336,332070.0,336400.0,339468.76666666666,338116.0,337430.0,346549.26666666666,342056.6666666667,318166.5,350695.3,349602.9411764706,351308.23529411765,355373.0588235294,354603.79411764705,356247.0,363558.0294117647,363458.79411764705,361357.0588235294,352000.69444444444,354825.0,362400.1111111111,349753.6052631579,361638.13157894736,360549.94736842107,357206.75,360499.0,367739.2,367073.25,368917.25,364483.6,361107.6,357234.875,360472.35,363434.45,359826.525,361292.5,363626.05,368359.95,373470.675,375995.625,375461.875,372430.2,376457.175,380855.88095238095,388582.5,380480.0909090909,377645.0681818182,377614.0,374445.54545454547,370119.11363636365,376233.86363636365,373838.86363636365,375173.61363636365,373760.0,371849.70454545453,374409.0909090909,375789.20454545453,374252.61363636365,372136.2727272727
12117,FL,Seminole,214681.41666666666,211074.0,207875.0,207932.5,204758.33333333334,204366.66666666666,203116.66666666666,206775.0,204450.0,198783.33333333334,197225.0,195583.33333333334,192515.75,188441.66666666666,198141.66666666666,198014.16666666666,201308.33333333334,203475.25,199758.33333333334,199648.33333333334,198190.83333333334,194100.0,189282.5,183333.33333333334,181541.66666666666,184041.66666666666,187715.83333333334,188399.16666666666,194025.0,178680.7142857143,177259.2857142857,179489.2857142857,181135.7142857143,178864.2857142857,181287.64285714287,179924.42857142858,189491.42857142858,195284.2857142857,195840.0,200981.42857142858,206542.85714285713,210414.2857142857,212313.57142857142,213434.0,220692.14285714287,232338.0,230559.5625,226211.25,225549.9375,227113.125,228529.8125,231556.25,232087.375,233700.0,244030.625,240918.75,243893.75,245938.3125,248392.5,240974.375,241625.0,248787.5,242448.75,244600.0,245673.75,252549.375,258725.0,264999.375,272165.625,267106.25,267478.75,270556.25,277255.625,273868.125,278435.625,285987.5,276331.25,280287.5,281975.0,275537.5,278912.5,280243.75,276412.5,278474.9375,286942.5,294939.1111111111,300349.44444444444,309121.55555555556,306016.6666666667,305655.55555555556,305210.3888888889,306711.1111111111,307193.6111111111,304277.77777777775,306072.22222222225,306880.0,311428.8888888889,313393.3333333333,315205.55555555556,317996.6666666667,327910.8888888889,327538.3333333333,324854.72222222225,318761.1111111111
12119,FL,Sumter,219900.0,222500.0,218000.0,209900.0,209900.0,198000.0,199900.0,199700.0,195000.0,199000.0,198500.0,199900.0,199450.0,189900.0,198500.0,193127.75,197100.0,204975.0,209950.0,209975.0,210450.0,215450.0,218350.0,211675.0,213675.0,224450.0,223475.0,222425.0,219925.0,211950.0,211000.0,199950.0,204450.0,207475.0,209325.0,209250.0,209925.0,210305.5,206700.0,207450.0,212400.0,221612.5,209900.0,208150.0,209700.0,224400.0,224900.0,217450.0,230200.0,229900.0,237449.75,237449.5,243675.0,236949.75,237400.0,243200.0,252175.0,257225.0,243675.0,240450.0,238322.5,246997.5,273950.0,259630.0,257466.66666666666,256566.66666666666,266633.3333333333,263248.3333333333,273083.3333333333,271933.3333333333,271450.0,271266.6666666667,267066.6666666667,229287.5,232137.5,226536.25,225675.0,227200.0,227975.0,231587.5,237062.5,245762.5,244675.0,246025.0,243347.5,238681.25,241175.0,245600.0,241912.5,241100.0,248512.375,254762.625,262061.25,263175.0,258175.0,256737.5,256025.0,258875.0,253387.5,249325.0,245950.0,239700.0,238275.0,237675.0
12121,FL,Suwannee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166500.0,163250.0,174900.0,169900.0,169000.0,169000.0,172000.0,168250.0,164500.0,163250.0,165000.0,159900.0,159000.0,170900.0,169950.0,169950.0,168000.0,163950.0,166500.0,171450.0,164950.0,169900.0,173000.0,182200.0,184900.0,181200.0,184000.0,184500.0,185000.0,186900.0,189450.0,189500.0,187500.0,189000.0,189000.0,176375.0,179900.0,189500.0,199000.0,202000.0,211250.0,221500.0,199000.0,219000.0,218250.0,219000.0,224950.0,200000.0,199000.0,214000.0,224900.0,219000.0,249000.0
12123,FL,Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149900.0,142000.0,145000.0,138000.0,150000.0,149500.0,152450.0,156375.0,147000.0,159125.0,160000.0,166350.0,165350.0,149975.0,150000.0,157974.5,147075.0,152225.0,157450.0
12127,FL,Volusia,196341.86666666667,193418.53333333333,190010.66666666666,186243.33333333334,182883.16666666666,180526.66666666666,177346.6,176650.0,170679.66666666666,170283.66666666666,167175.66666666666,165036.4,161497.7,157220.26666666666,157939.36666666667,157511.66666666666,159999.66666666666,158986.33333333334,159784.6,160164.66666666666,158583.73333333334,154884.06666666668,149635.33333333334,148905.93333333332,148933.0,150923.53333333333,153444.63333333333,152889.33333333334,153221.33333333334,155338.33333333334,158085.66666666666,161747.33333333334,161953.33333333334,162676.66666666666,161614.43333333332,161963.33333333334,162668.33333333334,158139.6875,162774.0625,165577.5,171253.23529411765,171470.58823529413,175182.9411764706,177511.76470588235,180554.9705882353,179825.32352941178,181659.41176470587,183935.32352941178,184287.0,184705.64705882352,180729.22222222222,184067.47222222222,185474.55555555556,184290.16666666666,185068.61111111112,187646.66666666666,191201.66666666666,189883.05555555556,190540.25,189933.83333333334,190415.55555555556,192699.44444444444,194109.72222222222,193705.25,197341.88888888888,198455.0,199289.80555555556,201749.30555555556,203474.94444444444,206830.72222222222,210869.16666666666,212010.25,215715.97222222222,218877.22222222222,221139.88888888888,220980.27777777778,212082.73684210525,212457.07894736843,214980.92105263157,214754.26315789475,216049.94736842104,217378.94736842104,214662.2105263158,217319.97368421053,220339.44736842104,221000.0,222502.6052631579,224298.55263157896,227484.2105263158,231364.84210526315,230410.23684210525,233976.73684210525,231729.3,231100.0,229545.25,229859.45,230802.25,231241.25,230533.725,232462.25,235928.85,234869.875,236646.0,235910.6
12129,FL,Wakulla,179900.0,174900.0,174900.0,174900.0,174400.0,169950.0,169900.0,169900.0,175000.0,174900.0,174900.0,170000.0,169000.0,172450.0,169000.0,169900.0,163900.0,165500.0,164900.0,159450.0,154500.0,153000.0,154950.0,149999.0,149900.0,152800.0,149000.0,149900.0,150000.0,199074.75,197700.0,184975.0,189950.0,183450.0,188450.0,185500.0,186725.0,199225.0,199475.0,202000.0,209475.0,214000.0,210975.0,207250.0,212000.0,209700.0,206750.0,207000.0,202000.0,203700.0,209400.0,211900.0,209000.0,205750.0,204700.0,208422.5,208222.5,208450.0,200500.0,206500.0,209225.0,201125.0,214125.0,207450.0,230450.0,212225.0,224500.0,216225.0,212000.0,203450.0,207200.0,209450.0,217475.0,236950.0,234700.0,226250.0,214500.0,222975.0,236000.0,229000.0,226875.0,248200.0,249225.0,248725.0,262225.0,264450.0,262975.0,253075.0,251875.0,257334.5,254500.0,244950.0,238225.0,245725.0,250725.0,264200.0,265950.0,265062.5,266700.0,266789.25,251412.5,259925.0,263871.25,253475.0
12131,FL,Walton,337420.0,327475.0,320578.0,322712.0,313211.5,313400.0,314900.0,327225.0,312712.0,311400.0,309450.0,306950.0,300000.0,298675.0,297450.0,297500.0,300000.0,299280.0,296335.0,296925.0,303360.0,303860.0,304350.0,302420.0,302420.0,302420.0,303975.0,301118.5,297770.0,294225.0,285806.25,290500.0,290550.0,286685.0,296428.75,298375.0,308825.0,306350.0,299450.0,300225.0,292656.25,299645.0,304200.0,300950.0,382138.3333333333,376874.5,361146.6666666667,364300.0,364543.3333333333,373466.6666666667,370837.5,361233.0,366483.3333333333,364681.6666666667,367330.0,362716.6666666667,369204.1666666667,354096.6666666667,354300.0,365266.6666666667,362000.0,375266.6666666667,386715.0,389302.5,404646.6666666667,399900.0,425933.3333333333,417700.0,409300.0,406583.3333333333,408216.6666666667,403825.8333333333,425448.3333333333,437131.6666666667,440330.0,434615.0,432965.0,458000.0,462813.3333333333,452630.0,457616.6666666667,459418.3333333333,458750.3333333333,458075.5,459333.3333333333,446446.6666666667,445866.6666666667,453354.3333333333,468813.3333333333,385343.75,392775.625,391060.0,392936.25,388358.75,380522.5,374476.25,370485.0,376525.0,370298.625,377425.0,384787.5,387198.75,385247.5,387948.75
12133,FL,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139900.0,139900.0,139000.0,149500.0,139450.0,154500.0,151025.0,143500.0,157450.0,159900.0,154900.0,154950.0,149900.0,149900.0,147700.0,142950.0,155000.0,148500.0,148750.0,140000.0,139450.0,139900.0,146400.0,145400.0,144900.0,149900.0,144900.0,145900.0,154950.0,159950.0,160000.0,166950.0,166950.0,163500.0,159950.0,154900.0,159950.0
13009,GA,Baldwin,184900.0,189000.0,196000.0,197750.0,198750.0,199900.0,195000.0,198250.0,195000.0,179950.0,188000.0,169900.0,169950.0,170000.0,182449.5,189000.0,184999.0,184950.0,184950.0,194900.0,199375.0,196000.0,173950.0,164900.0,169900.0,167700.0,174420.0,179900.0,179000.0,173460.0,161450.0,167500.0,165000.0,160000.0,166500.0,163500.0,169250.0,177000.0,169000.0,169950.0,176000.0,175000.0,175000.0,164900.0,164500.0,169900.0,159900.0,159900.0,165000.0,174900.0,169000.0,165000.0,169000.0,189000.0,186000.0,189000.0,189000.0,189000.0,179450.0,177250.0,179900.0,185000.0,169700.0,175750.0,179000.0,179000.0,169900.0,176500.0,177500.0,169900.0,158950.0,149450.0,156950.0,169900.0,179900.0,180450.0,181000.0,179900.0,179900.0,179900.0,179900.0,178200.0,178000.0,169000.0,169000.0,165000.0,169000.0,178000.0,178000.0,182900.0,179900.0,180000.0,180000.0,183900.0,185000.0,189900.0,189900.0,189900.0,195000.0,198950.0,198900.0,195000.0,195000.0,185000.0
13013,GA,Barrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89900.0,90000.0,93500.0,95000.0,99999.0,100000.0,99900.0,99900.0,104900.0,109900.0,110000.0,117000.0,124000.0,124900.0,130900.0,131900.0,129700.0,129900.0,129900.0,127000.0,133900.0,135900.0,147400.0,139900.0,144900.0,148175.0,150450.0,166600.0,166566.66666666666,165583.33333333334,166266.66666666666,167566.66666666666,164266.66666666666,166933.33333333334,167350.0,166416.66666666666,170766.66666666666,175100.0,183283.0,182983.33333333334,181183.33333333334,179933.33333333334,185900.0,186566.66666666666,182100.0,183281.66666666666,185600.0,184633.33333333334,182633.33333333334,180349.66666666666,180600.0,178265.0,182633.0,186831.33333333334,193148.33333333334,201448.33333333334,202450.0,206098.33333333334,204000.0,208438.33333333334,207113.0,206400.0,212996.66666666666,211416.66666666666,219733.33333333334,216198.33333333334,223438.33333333334,220948.33333333334,224228.16666666666,228090.0,228663.33333333334,229266.66666666666,227303.33333333334,234763.33333333334
